42.49571730433321 	 164.10344185281997 	 1.0
45.46175554444283 	 162.4722537682041 	 1.0
42.376840364175024 	 159.59195760137703 	 1.0
43.94009330483983 	 156.261042393107 	 1.0
36.144297003392715 	 159.5434842260548 	 -1.0
44.6766615475057 	 155.10709648362885 	 1.0
42.59995375349971 	 162.10458454459408 	 1.0
36.29778975158964 	 157.63400896876732 	 -1.0
41.66284764245233 	 157.308632964151 	 1.0
43.29022066242341 	 158.04550882734972 	 1.0
44.19936812418752 	 164.11045442614113 	 1.0
36.555062484166065 	 154.23443144354235 	 -1.0
45.0144416188403 	 161.19956132495156 	 1.0
36.19935267368467 	 150.54730385497896 	 -1.0
42.562444057708504 	 164.0123946134914 	 1.0
38.92583961927705 	 150.46651409708585 	 -1.0
36.632311692926464 	 158.68441141071375 	 -1.0
36.455487413076746 	 150.47275070044364 	 -1.0
45.250598349990675 	 160.30609963831438 	 1.0
35.520908754499004 	 155.39778529754298 	 -1.0
43.12125085745652 	 161.07702332419746 	 1.0
39.5732031992917 	 154.9946504874788 	 -1.0
36.642299351704985 	 151.12718190777042 	 -1.0
36.359981488773926 	 153.95465786066075 	 -1.0
38.561275262453265 	 154.95154774429656 	 -1.0
37.21276563436243 	 154.41296451578108 	 -1.0
38.6237667290908 	 152.37619781604553 	 -1.0
36.422809575741134 	 150.22709237280569 	 -1.0
41.1505340435075 	 162.8246868933237 	 1.0
43.01197087480183 	 164.65459710135823 	 1.0
37.79361102283479 	 156.9914026201718 	 -1.0
43.054521966553565 	 162.05816143703774 	 1.0
43.93531226896969 	 158.38899108150468 	 1.0
35.101892142237624 	 155.26840874958805 	 -1.0
36.696326391077235 	 156.89984829850349 	 -1.0
35.24747279546444 	 154.12016089348876 	 -1.0
45.9592098623689 	 158.36631138732199 	 1.0
45.673770007713856 	 162.8521015275452 	 1.0
37.927451742976125 	 154.5160568893036 	 -1.0
38.42035992986378 	 159.39278924263922 	 -1.0
37.89229811608319 	 156.54637281086497 	 -1.0
44.00693803947068 	 163.668337627472 	 1.0
41.987496769665775 	 156.5775908893996 	 1.0
38.11433973693717 	 154.28229241968253 	 -1.0
41.90364834110362 	 160.1449292240871 	 1.0
37.9298529103628 	 158.45101900209025 	 -1.0
42.69096105895222 	 160.47696691993602 	 1.0
44.633244820166624 	 163.82005801873618 	 1.0
35.84067770771365 	 159.31613365104857 	 -1.0
37.50894612302439 	 151.96174862265988 	 -1.0
41.55939050949301 	 163.7864847823959 	 1.0
42.95044839665027 	 158.47746768392128 	 1.0
38.18490873112344 	 150.22328906719676 	 -1.0
42.54956920338066 	 163.83536980958152 	 1.0
45.02200220546929 	 163.21660673742338 	 1.0
35.93201274820396 	 150.67883941433112 	 -1.0
37.810690360778075 	 156.72678106204071 	 -1.0
39.997997235615344 	 155.88448672680173 	 -1.0
36.72379827287608 	 153.92341297996964 	 -1.0
37.384340482626705 	 157.49990301287892 	 -1.0
42.59781569216814 	 161.7930444953142 	 1.0
37.2294220118591 	 151.53570369946706 	 -1.0
41.036936638553044 	 155.29546346569478 	 1.0
38.503961218271776 	 154.71188110968853 	 -1.0
35.33102243902592 	 155.05920346580788 	 -1.0
43.91534285001198 	 160.34935604391384 	 1.0
37.23993609445103 	 155.53936136986295 	 -1.0
44.00679750459984 	 156.6976308041161 	 1.0
45.48599944643236 	 157.545751530279 	 1.0
37.817687579008044 	 157.4996262940366 	 -1.0
39.816990168105235 	 154.53184969122796 	 -1.0
41.03530151757379 	 163.25498705611997 	 1.0
44.222328836614764 	 155.3059020337833 	 1.0
39.44915838927588 	 152.8963172443668 	 -1.0
38.73928626183628 	 152.74454300637422 	 -1.0
39.45360278611497 	 159.75056259590602 	 -1.0
43.4251597348051 	 162.64985027073828 	 1.0
43.98020405607502 	 162.13987650629647 	 1.0
43.340055431283645 	 156.7665778004077 	 1.0
39.64829661770727 	 152.93274218950245 	 -1.0
37.25448517114018 	 152.39026156679313 	 -1.0
44.505454332180754 	 160.86724608681143 	 1.0
42.54199119651865 	 161.9798584505549 	 1.0
44.41631513402086 	 156.96121793494132 	 1.0
38.435483935417174 	 157.45870282674727 	 -1.0
43.98559985868259 	 164.4274623974403 	 1.0
36.64422736309031 	 154.33760353453863 	 -1.0
42.3479320188396 	 157.4149378791701 	 1.0
36.47480314926067 	 156.21777970524502 	 -1.0
35.549586608490756 	 152.4883186001435 	 -1.0
44.85404962933325 	 157.70395339961436 	 1.0
35.78650320727365 	 153.32045024917875 	 -1.0
45.380223062284855 	 156.66623239435634 	 1.0
35.443591792273786 	 157.06573494604226 	 -1.0
42.578640372722866 	 159.48605716693865 	 1.0
39.16488783364862 	 154.35828451011903 	 -1.0
43.91680805684895 	 163.76907335716322 	 1.0
43.456485711366945 	 162.2210161100128 	 1.0
36.92439337301286 	 150.43515188814698 	 -1.0
38.28447908669737 	 156.09733291083822 	 -1.0
38.97331134182598 	 155.04791630822035 	 -1.0
38.39443334052274 	 156.88763171787681 	 -1.0
43.619068621668326 	 159.66442371374623 	 1.0
42.74401494635988 	 160.69505274334523 	 1.0
43.47372844129466 	 164.79556764550125 	 1.0
45.16873440605998 	 158.25923469044048 	 1.0
45.11807547179487 	 161.8579009445246 	 1.0
43.20950314487331 	 164.8378898110056 	 1.0
36.152089939571916 	 158.54985088638227 	 -1.0
35.73530587390209 	 153.03697809550212 	 -1.0
42.33943318592096 	 157.31273947714894 	 1.0
35.11777061109962 	 152.11940081905826 	 -1.0
43.25086267921442 	 164.76389646068267 	 1.0
44.796296287056975 	 162.08404519170668 	 1.0
45.98497476317306 	 155.68264629999967 	 1.0
39.86752410551122 	 153.78698034633348 	 -1.0
42.18411877748582 	 164.19388091013158 	 1.0
44.70815658976347 	 164.9190226890441 	 1.0
44.01324968460093 	 158.80653010111988 	 1.0
42.61613953893594 	 155.02109884317312 	 1.0
37.303467093417865 	 151.75345387610636 	 -1.0
37.88116667295645 	 156.11758084308346 	 -1.0
41.9664950108205 	 164.7720548886803 	 1.0
39.42607322811031 	 152.66251231594057 	 -1.0
43.58570197442976 	 156.30287540681923 	 1.0
37.67023332596224 	 152.87725132565697 	 -1.0
41.45155477284502 	 157.4549314174519 	 1.0
39.724257000960414 	 153.76703097474035 	 -1.0
44.485704323265225 	 155.5773711733066 	 1.0
38.07041091205325 	 151.44786058488728 	 -1.0
41.50849952525689 	 156.74487088303312 	 1.0
37.43428401848881 	 159.0160751137225 	 -1.0
38.120379039112876 	 158.8972228929841 	 -1.0
36.224150287446385 	 152.54279422920172 	 -1.0
42.5275356465248 	 155.2472345479379 	 1.0
35.6101706517379 	 151.0884484672651 	 -1.0
38.48490416249363 	 158.61909340039566 	 -1.0
42.87794064009619 	 161.06303200243207 	 1.0
35.14520064136657 	 155.1611152532967 	 -1.0
38.30396996426708 	 155.0827220559629 	 -1.0
39.54154679597316 	 151.58697572884358 	 -1.0
37.737658791533725 	 151.57324332068674 	 -1.0
36.54996782332059 	 151.59945285188527 	 -1.0
44.53011957328564 	 160.83842192494726 	 1.0
45.02756540914226 	 155.1663289719009 	 1.0
45.304824954003855 	 156.0952786803869 	 1.0
39.67310886572258 	 153.7478038218232 	 -1.0
42.41039436600965 	 157.1265370924279 	 1.0
43.06889850562234 	 163.56518140519387 	 1.0
41.07135405942861 	 160.3278830693002 	 1.0
38.132994703451075 	 151.66135655984564 	 -1.0
37.319329700809405 	 153.48869362204795 	 -1.0
42.127765997031204 	 155.50596567842777 	 1.0
42.66203264073554 	 163.29217860730637 	 1.0
